unique-sample-id,Image_ID,block_label,cabinet,drawer,row,slide_label,slide_case,slide_slot,tissue(s),species_scientific,species_common,date,name,project,Link to project,notes,extra_notes
20170229_sn10.6-9.(14notch)_visceralmass,,sn10.6-9.(14 notch),1,1,6,sn10.6-9.(14 notch),2,16,whole visceral mass,O_lurida,Olympia oyster,2.29.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170229_N/L5notch_gonad,,N/L 5 notch,1,1,6,N/L 5 notch,2,17,gonad,C. gigas,Pacific oyster,2.29.17,yaamini,OA study,,,
20170229_hl6.2-6.(16notch)_visceralmass,,hl6.2-6.(16 notch),1,1,6,hl6.2-6.(16 notch),2,18,whole visceral mass,O_lurida,Olympia oyster,2.29.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170229_hl6.7-9.(17notch)_visceralmass,,hl6.7-9.(17 notch),1,1,6,hl6.7-9.(17 notch,2,19,whole visceral mass,O_lurida,Olympia oyster,2.29.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170229_hl10.2-5.(18notch)_visceralmass,,hl10.2-5.(18 notch),1,1,6,hl10.2-5.(18 notch,2,20,whole visceral mass,O_lurida,Olympia oyster,2.29.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170229_sn10.13-15.(15notch)_visceralmass,,sn10.13-15.(15 notch),1,1,6,sn10.13-15.(15 notch),2,21,whole visceral mass,O_lurida,Olympia oyster,2.29.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170229_N/L1notch_gonad,,N/L 1 notch,1,1,6,N/L 1 notch,2,22,gonad,C. gigas,Pacific oyster,2.29.17,yaamini,OA study,,,
20170229_N/L2notch_gonad,,N/L 2 notch,1,1,6,N/L 2 notch,2,23,gonad,C. gigas,Pacific oyster,2.29.17,yaamini,OA study,,,
20170229_N/L3notch_gonad,,N/L 3 notch,1,1,6,N/L 3 notch,2,24,gonad,C. gigas,Pacific oyster,2.29.17,yaamini,OA study,,,
20170229_N/L4notch_gonad,,N/L 4 notch,1,1,6,N/L 4 notch,2,25,gonad,C. gigas,Pacific oyster,2.29.17,yaamini,OA study,,,
20170229_k6.1-9_visceralmass,,k6.1-9,1,1,6,k6.1-13,2,26,whole visceral mass,O_lurida,Olympia oyster,2.29.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170229_k6.10-15_visceralmass,,k6.10-15,1,1,6,k6.10-19,2,27,whole visceral mass,O_lurida,Olympia oyster,2.29.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170229_k10.1-10_visceralmass,,k10.1-10,1,1,6,k10.1-14,2,28,whole visceral mass,O_lurida,Olympia oyster,2.29.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
20170229_k10.10-15_visceralmass,,k10.10-15,1,1,6,k10.10-19,2,29,whole visceral mass,O_lurida,Olympia oyster,2.29.17,Laura Spencer,Ostrea lurida ocean acidification effect on multiple Puget Sound populations,https://github.com/laurahspencer/O.lurida_Stress/tree/master/Data,"Multiple tissues are in the same block/slide.  For sample ""key"" see https://github.com/laurahspencer/O.lurida_Stress/blob/master/Data/2017-April-HistoKey.pdf; For gonad results see https://github.com/RobertsLab/Paper-oly-adult-oa/blob/master/Data/histology_data.csv",
2018_uw-fsh.1_visceralmass,,NA,NA,NA,NA,uw-fsh.1,2,30,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.2_visceralmass,,NA,NA,NA,NA,uw-fsh.2,2,31,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.3_visceralmass,,NA,NA,NA,NA,uw-fsh.3,2,32,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.4_visceralmass,,NA,NA,NA,NA,uw-fsh.4,2,33,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.5_visceralmass,,NA,NA,NA,NA,uw-fsh.5,2,34,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.6_visceralmass,,NA,NA,NA,NA,uw-fsh.6,2,35,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.7_visceralmass,,NA,NA,NA,NA,uw-fsh.7,2,36,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.8_visceralmass,,NA,NA,NA,NA,uw-fsh.8,2,37,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.9_visceralmass,,NA,NA,NA,NA,uw-fsh.9,2,38,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.10_visceralmass,,NA,NA,NA,NA,uw-fsh.10,2,39,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.11_visceralmass,,NA,NA,NA,NA,uw-fsh.11,2,40,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.12_visceralmass,,NA,NA,NA,NA,uw-fsh.12,2,41,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.13_visceralmass,,NA,NA,NA,NA,uw-fsh.13,2,42,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.14_visceralmass,,NA,NA,NA,NA,uw-fsh.14,2,43,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.15_visceralmass,,NA,NA,NA,NA,uw-fsh.15,2,44,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.16_visceralmass,,NA,NA,NA,NA,uw-fsh.16,2,45,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.17_visceralmass,,NA,NA,NA,NA,uw-fsh.17,2,46,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.18_visceralmass,,NA,NA,NA,NA,uw-fsh.18,2,47,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.19_visceralmass,,NA,NA,NA,NA,uw-fsh.19,2,48,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.20_visceralmass,,NA,NA,NA,NA,uw-fsh.20,2,49,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.21_visceralmass,,NA,NA,NA,NA,uw-fsh.21,2,50,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.22_visceralmass,,NA,NA,NA,NA,uw-fsh.22,2,51,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.23_visceralmass,,NA,NA,NA,NA,uw-fsh.23,2,52,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.24_visceralmass,,NA,NA,NA,NA,uw-fsh.24,2,53,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.25_visceralmass,,NA,NA,NA,NA,uw-fsh.25,2,54,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.26_visceralmass,,NA,NA,NA,NA,uw-fsh.26,2,55,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.27_visceralmass,,NA,NA,NA,NA,uw-fsh.27,2,56,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.28_visceralmass,,NA,NA,NA,NA,uw-fsh.28,2,57,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.29_visceralmass,,NA,NA,NA,NA,uw-fsh.29,2,58,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.30_visceralmass,,NA,NA,NA,NA,uw-fsh.30,2,59,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.31_visceralmass,,NA,NA,NA,NA,uw-fsh.31,2,60,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.32_visceralmass,,NA,NA,NA,NA,uw-fsh.32,2,61,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.33_visceralmass,,NA,NA,NA,NA,uw-fsh.33,2,62,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.34_visceralmass,,NA,NA,NA,NA,uw-fsh.34,2,63,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.35_visceralmass,,NA,NA,NA,NA,uw-fsh.35,2,64,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.36_visceralmass,,NA,NA,NA,NA,uw-fsh.36,2,65,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.37_visceralmass,,NA,NA,NA,NA,uw-fsh.37,2,66,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.38_visceralmass,,NA,NA,NA,NA,uw-fsh.38,2,67,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
2018_uw-fsh.39_visceralmass,,NA,NA,NA,NA,uw-fsh.39,2,68,half of visceral mass,O_lurida,Olympia oyster,2018,Laura Spencer,Latent effects of winter warming on Olympia oyster reproduction and larval viability - https://doi.org/10.1016/j.jembe.2021.151604,"Working directory - https://github.com/laurahspencer/O.lurida_Temperature 
Paper repo results - https://github.com/laurahspencer/Paper-olurida-latent-effects/blob/master/data/histology.csv ",,
